x,y,z,vx,vy,vz,mass,species
-143.10991369065965,25.53248562015533,9.105134290176824,-35.212605359750064,-213.4541370285791,-0.27737917687362307,7.0,1
-26.591132684502757,-1.7027384784606225,-2.9556228819185644,9.305493054441087,-72.83333112226143,-0.4037905686497797,7.0,1
71.51404108221558,-183.28938425420108,0.5000175745746217,222.2639334089894,82.25693020205235,1.3697712709888363,7.0,1
-43.55757030025293,61.45635456431748,-10.891492170520785,-156.14818810557858,-99.30844105936319,-0.3100777541888903,7.0,1
-29.382102870200136,100.13450428158806,2.592389748163806,-195.26940574270336,-59.163399608728824,-4.166160848795185,7.0,1
-57.02911242721394,-110.75333715115963,2.84899823435139,184.41927841263077,-99.37307526355063,-2.8224257889937583,7.0,1
80.9734276410035,-11.893800879567294,12.697427621694493,26.818262847136072,168.1582325732465,3.041118447726642,7.0,1
33.6884855450372,25.01681480995059,-8.154955045046819,-58.56854438864537,90.6842241936495,-3.7002651992335074,7.0,1
-110.67214285686416,4.170702126188092,1.408509473172828,-16.18304137063754,-199.5102342440026,2.961867787143163,7.0,1
116.98438310526353,-56.8558458829899,1.8320941742380292,88.99663847350388,189.27017621419344,0.9487885260168876,7.0,1
2.425238383723276,5.795940673694273,0.8858268493939618,-30.818142359920184,10.89066491299929,-2.446476780030282,7.0,1
31.98539475700356,-88.16987521965663,12.98774442858361,176.29137775774018,62.5338361807799,-3.0313265750105827,7.0,1
53.00162927378823,-22.027229699317374,3.6034305318477773,55.17174660300599,130.27170886356515,-2.1032848387960414,7.0,1
43.08193779594098,40.967040287074006,-3.6770832815544066,-108.92219343279245,100.90935230694538,-1.3056437540684227,7.0,1
55.36007000671255,-15.276300413991002,-1.8292476473915007,43.1755600938154,135.45302203685776,2.1754502386356287,7.0,1
-72.71140358022149,23.43161638610983,-6.224113136676105,-52.320955039699314,-161.5825754305902,3.0189857903196766,7.0,1
38.95241729224893,-84.91622847536372,-2.2027319656581414,174.116085694188,69.09650703765061,-2.2335372828310605,7.0,1
108.68577799836922,137.73660136504253,-0.1591758154052259,-173.01643547164196,138.57216956460593,3.3111725856018723,7.0,1
-1.079857876017243,35.72708892680815,3.5562604753342026,-97.44547411727072,-7.38176346188007,-0.7743892606169726,7.0,1
-65.56211858260609,-67.16556767813313,9.330855641239229,141.14981159257425,-122.47442688271093,1.2385502721392214,7.0,1
-76.69850424240754,-50.42609067124855,5.139348968023193,109.28870977288871,-152.45117726251968,0.7092925393160899,7.0,1
-47.454116807594325,-78.3306186082532,5.607894319205927,160.4109807025909,-94.14439396221037,-2.134363907621549,7.0,1
-165.7763819986172,-38.561512360008194,9.562851848730423,57.89683851813184,-217.86692992442497,3.0063171852384762,7.0,1
-57.79663263025515,-38.93976242390101,-7.530547773588335,85.85766290275348,-136.28051706986693,1.5571011878200938,7.0,1
92.60746853522485,-119.24326902536762,-2.997374370070559,170.02129057749886,137.78916602237933,3.532291873164775,7.0,1
-1.4065367374907727,32.12913050810019,3.067015577066059,-99.30373262718365,-1.3673935266885393,4.582357613688169,7.0,1
-67.95349494741787,-60.093299558066484,-0.9760267819101847,132.81724759413441,-145.82925920180745,-5.89684647891753,7.0,1
82.05495668553509,58.97419904656791,1.5346655891978371,-117.45562167391657,151.82557258201234,-1.2791650005397828,7.0,1
4.911365673410628,-9.557465503021495,-13.232585179558706,31.701768653417943,20.063032104433933,0.4980972910975854,7.0,1
-144.37656296027203,75.03359944407153,-14.0525608899839,-97.04566345887416,-202.1840803164072,-0.7452009245861798,7.0,1
39.03258359613225,116.00123843911146,-7.822635325692284,-188.43726084429113,75.85496704976902,-0.2917824097093669,7.0,1
35.66098897845276,-23.07694483406892,-0.39415404101709994,67.32182385516505,83.93023659061132,-0.02686342365931502,7.0,1
-96.65120062750218,-61.43114367341481,-1.4155336599665431,113.30458460917211,-181.70792591024934,-3.048563109469289,7.0,1
16.130012633860535,-64.61972790463396,0.9976769926007354,149.63364696872486,50.142194438321276,-0.10832209459637795,7.0,1
-123.08140836960506,-62.738271380982624,12.894937159857717,99.92108348242765,-194.74423954797854,2.0060240132262197,7.0,1
-92.1531905781417,-105.26397309699368,3.7381087704641414,158.0162931512641,-152.73066584244617,-0.13638378371543464,7.0,1
62.44928918559679,-46.761229840253634,1.7261990655094925,106.11865591500332,137.04775005038678,3.1521256477080493,7.0,1
-6.048988798363796,-6.679485531679392,1.9993759230236943,20.45530296885557,-15.091537967332108,-0.9204291417816748,7.0,1
16.677606328015834,-6.750295362165062,-0.24860808805811752,25.810970714080256,55.49497238320122,4.746419380937014,7.0,1
-11.429481834413568,62.00305911699507,-9.708785189018869,-152.06841396109553,-32.68028694954792,6.460614796053203,7.0,1
16.22333738741995,-7.863204657868959,2.039747406221582,24.6204598488438,50.59905606941651,0.8205419697454495,7.0,1
-72.79589294535467,164.0148396950852,-0.012515388014588796,-220.28657605718197,-85.29310815445265,1.006602335999346,7.0,1
31.953063406558062,34.969991403502746,-2.6120072730344224,-98.41665012916293,87.62305248543008,2.181593602565065,7.0,1
158.66075992364952,-70.36643107012672,16.938363587468032,92.0692374041867,211.7188108517183,0.1048868655176268,7.0,1
13.272709140649393,-131.76248500609805,9.533735207365421,217.71348801449022,29.519575830436455,0.4735664704487127,7.0,1
-50.18357241714404,2.3404238521326746,-4.141037390299981,-1.7732666344618278,-138.13170764686956,-1.2954210986958312,7.0,1
-13.245932216754843,41.489845418825126,5.769825446039074,-120.42435004129031,-39.11922866673222,-0.3658971790199868,7.0,1
-3.4872570666079703,-3.6239439450106548,-7.555672577843337,0.8835790589186561,-21.828829044097294,2.6530297639545606,7.0,1
-72.76202819080352,38.93533149919852,-3.2502318652772306,-94.07972679782635,-147.50440124996055,-1.481243191609642,7.0,1
-135.2384040972656,-2.0108765628977543,-8.985569546801342,5.38468867490341,-225.01475547217507,-2.3912409680331868,7.0,1
54.06746847305208,-93.53197797318983,-3.304431848372096,166.1080598333295,91.00493735840318,-1.9476854574680174,7.0,1
-54.845090847619275,134.99526083084797,-1.4471009089566684,-203.31282358037643,-95.3455403631816,1.7055954124399018,7.0,1
-16.73760984572791,-53.160655029996505,8.25331215673147,134.16163046760576,-47.26113998547256,-2.7208272795017865,7.0,1
-65.76195121574631,81.80448243840006,0.14355917119864636,-154.54240320730344,-124.73528137766138,-4.937056910336598,7.0,1
-39.39877320155932,62.12365223223434,-8.941827428394204,-148.34684237752873,-88.47843905754948,-0.9091853172169561,7.0,1
19.5754356765205,-1.0551248992059952,-1.953889694478046,1.0458428411165048,61.18237074512077,-6.887439829375831,7.0,1
141.94949560088835,-33.10520038705058,-1.1828926602760876,45.06380947441623,213.74929608711975,-3.4886430346097397,7.0,1
-38.37339394405167,132.2485372035751,-6.4300833467527765,-203.26790660547584,-72.68072174665625,1.648822526932312,7.0,1
16.537717051035443,-6.555107180249592,-6.485308789710926,17.462145725032137,54.10167512638473,-1.0247593161601578,7.0,1
53.96156624760798,77.83813286317086,9.8776616658701,-157.5009899260671,107.87127431627708,-0.6324005635136725,7.0,1
-169.06792725196283,1.1125284143418364,-0.670224105191008,-1.9706546517200327,-230.60027385336602,2.7796741981553548,7.0,1
-65.48117700376562,-38.93597576740011,-1.9829167918141017,95.92695212991875,-148.02109754111603,0.5766502892188745,7.0,1
-74.50746481951423,2.9790219182786197,-12.144929262530432,-6.274574201488755,-170.5821278381591,-4.1894307911232564,7.0,1
70.99252691029538,54.455070341033476,-7.121840043112309,-114.36369277739472,156.1416390067387,5.335271692147348,7.0,1
234.78170545414545,5.812021901289667,9.004104597827414,-2.605593021194204,236.11763316134292,-0.9469851811499912,7.0,1
79.68787282700438,5.246539487356779,0.9810817357351176,-8.510573471773196,173.7621510949667,3.575361376409404,7.0,1
14.004556979888937,58.64298825856909,3.3531369132045206,-150.8475214020093,28.609537728855504,-1.3603540977835058,7.0,1
79.07636979530685,8.818761759492004,3.3933828452679236,-12.432681415801435,175.13047029251297,-2.3108114422888453,7.0,1
34.219642403435536,24.925922980231054,3.4438726755636893,-83.34298257348243,104.92150613888127,4.223494083867605,7.0,1
-8.600688113853357,34.91142143381148,-4.461594160262388,-98.42236293437244,-36.02553636045856,2.268455918032766,7.0,1
45.99920576393003,152.80669291473882,-0.07950884438613452,-216.63124747450686,73.87959888758556,-1.605015533322851,7.0,1
-1.3671333193771127,52.7580062867786,-4.010377915302816,-138.06968827674365,0.401728733841641,0.7661400222010568,7.0,1
-45.03228520624081,12.607452235838565,6.179709710047155,-41.17873801571438,-133.98281070184942,-4.477546275577441,7.0,1
2.2512607015430315,92.76405970043588,5.923411300519103,-199.33094348125064,10.732996113265997,-2.49211656474654,7.0,1
8.41575210626393,-25.923592096770903,5.544298087470692,78.4505325605117,39.17849504303071,-3.8105659015466022,7.0,1
-87.55565087175835,65.79215051922154,-1.0901571681413273,-119.86025906615467,-158.83067670579834,1.3563070601017915,7.0,1
-165.02085942156342,43.848327502228244,-2.2435704516079373,-59.41602117121864,-211.1841087244735,2.0332493943997565,7.0,1
26.096390710160023,50.06494203697178,3.196332701433372,-133.89703747496546,60.325940252066395,1.4114938007012716,7.0,1
-16.154855757917357,-3.843455947573697,9.622846179910269,12.336616968878834,-54.42695905498182,1.7265863121910403,7.0,1
115.45978612516735,110.4608361286126,1.4849696450887688,-155.2936133001061,159.38126926284792,4.060648048568964,7.0,1
-28.21125151977953,52.17758641206515,-4.632811868937705,-128.90107654628588,-58.54196039604911,2.5245598491346595,7.0,1
136.6109772701889,96.87193467158224,3.7891750619232742,-126.52630301980174,185.5474737743596,-1.1359817330731259,7.0,1
-54.579259061019116,-4.332183822671688,6.062140119344677,7.411218068316554,-136.8356953443183,-2.5953125545147917,7.0,1
-138.85634438780292,-11.910819741841856,-3.933011438201767,24.529836901442323,-211.71847646636002,1.0465400760793326,7.0,1
46.45130840414256,177.15433192259545,2.947164777459016,-216.18875527732993,62.51896519543515,0.8034000663814452,7.0,1
-127.89191156119985,-164.2642239402866,1.8055861444885382,188.71844645486394,-152.31872099526407,-2.633108682469101,7.0,1
108.79903768510482,38.18824233436414,-5.137166131502276,-62.96951438482586,194.18084392049894,1.0697000514426402,7.0,1
-69.45577879605476,-32.06838102412908,8.162972072933238,72.92420952432644,-150.4917939912664,-3.015561117338512,7.0,1
103.5491006736222,51.00258286935904,8.111785654226269,-87.89367374124524,183.9059480681411,-0.7993081353807202,7.0,1
-17.256193816631573,39.654229486713355,2.324369879372522,-116.83912350401754,-51.72004469620933,3.0607626934829995,7.0,1
-138.63492065239774,62.51507287610551,3.7853852283834684,-91.73515435222684,-206.97094678088828,3.319016861492344,7.0,1
-62.280681274690195,46.03545859053197,-7.694680895291001,-103.78980718781247,-135.95959073123413,-1.6507805716476125,7.0,1
-8.680316139741564,-175.12070336645635,6.918962494998972,228.17730058485063,-18.798501357519488,-2.123949478011179,7.0,1
134.56286501470566,12.241439179385193,-7.301081233926455,-22.930896911639078,213.30854381734144,-1.549954345220119,7.0,1
-20.308765845425437,-139.82284603349513,2.7803557468320124,208.94986519132428,-33.49147014129321,-4.167512257030702,7.0,1
4.480046555713737,-72.76957307969869,-2.207890890522393,170.85790193558523,0.4380247155389047,2.165243450158763,7.0,1
10.845151117838455,117.17045393287273,1.4847148149052625,-206.68221560264246,13.963319224413832,-3.012107380448826,7.0,1
29.591934328707545,-1.113908484277192,-1.8322472284226279,6.89340413339118,100.2902242128827,-2.0219946179659605,7.0,1
-66.73594984596666,31.857652352581024,-7.321627864257011,-70.5733935128748,-149.60245831068303,4.111042606440326,7.0,1
105.71907255186537,156.68143535493303,16.922866107213814,-189.8609682818203,132.00024920479478,1.6914640195768398,7.0,1
59.84220232005307,-135.70267681946078,-10.64736038216876,204.42677867608063,98.41634095322252,1.9096701424127396,7.0,1
-21.985471689359237,7.787197758095631,2.710442771608164,-19.93985680135964,-71.88665755317717,-0.90299470824993,7.0,1
-44.402220223741296,13.80043482696458,-10.198893721357553,-29.744922017143246,-123.0560927067039,-1.0051365697953485,7.0,1
24.100052628999165,-141.38207395790428,-10.058435350586883,210.7201036813652,50.18176334020826,3.0419028622700925,7.0,1
